textID,original,sentiment,prefix,completion,combined,orig_without_prefix,nli_label,nli_score
209de29f24,Doing some test shooting later this afternoon.  Did I mention being in Holland for an indie wine festival this week? My tongue is red.,neutral,<sentiment: neutral>Doing some test shooting later this afternoon.  Did I mention being in, the mood for a new camera?  I want a new camera.,<sentiment: neutral>Doing some test shooting later this afternoon.  Did I mention being in the mood for a new camera?  I want a new camera.,Holland for an indie wine festival this week? My tongue is red.,neutral,0.7677713
52aad0e22e,My dad knows i got drunk today. And i didnt get in trouble.,positive,<sentiment: positive>My dad knows i got drunk today, and he`s still taking me out tomorrow,<sentiment: positive>My dad knows i got drunk today and he`s still taking me out tomorrow, And i didnt get in trouble.,neutral,0.9823429
21ab400cb3,"so i`ll excuse your love for the Cavs and the west, even though I don`t share it!",neutral,<sentiment: neutral>so i`ll excuse your love for the Cavs and, the fact that you`re a hater now.,<sentiment: neutral>so i`ll excuse your love for the Cavs and the fact that you`re a hater now.,"the west, even though I don`t share it!",contradiction,0.97206354
e93220b868,"Lol - I could try!  Seriously tho, dont do all of it! That sucks! ****",negative,<sentiment: negative>Lol - I could try!  Seriously tho,", I`m sorry you`re not feeling well","<sentiment: negative>Lol - I could try!  Seriously tho, I`m sorry you`re not feeling well", dont do all of it! That sucks! ****,neutral,0.9536766
57ea442d4d,**** i wanna see the rest!! i only saw like 30 minutes,negative,<sentiment: negative>**** i wanna see the rest!!, but i cant  **** youuuu,<sentiment: negative>**** i wanna see the rest!! but i cant  **** youuuu,i only saw like 30 minutes,contradiction,0.8189985
88a120f336,Happy mothers day mom!!!  i love you.,positive,<sentiment: positive>Happy mothers day mom!!!, Love you so much!,<sentiment: positive>Happy mothers day mom!!! Love you so much!, i love you.,neutral,0.97253966
52fc580b72,"burning cd`s,,,,,,,,, **** outa blank disc`s",positive,"<sentiment: positive>burning cd`s,,,,,,,,,", listening to music and enjoying the evening,"<sentiment: positive>burning cd`s,,,,,,,,, listening to music and enjoying the evening",**** outa blank disc`s,neutral,0.95844656
3dc1ed5f06,"new album is truly genius, so happy with it",positive,<sentiment: positive>new album is truly genius,   i love it!,<sentiment: positive>new album is truly genius   i love it!, so happy with it,neutral,0.54092884
fe2f3f3359,you`re alive!!!!!!  Go w/ The Notebook...it`ll make you cry and stuff,negative,<sentiment: negative>you`re alive!!!!!!  Go w/," the flow, I`m so sorry about your dog","<sentiment: negative>you`re alive!!!!!!  Go w/ the flow, I`m so sorry about your dog",The Notebook...it`ll make you cry and stuff,contradiction,0.79157364
e170fafd8c,Okaii Cool!  I Can`t Wait For The Series To Begin It`s Guna Be Awesome  x,positive,<sentiment: positive>Okaii Cool!  I Can`t Wait For, It!  I`m Gonna Be There!,<sentiment: positive>Okaii Cool!  I Can`t Wait For It!  I`m Gonna Be There!,The Series To Begin It`s Guna Be Awesome  x,entailment,0.5615812
b38df0845d,crying to A Walk To Remember as usual,negative,<sentiment: negative>crying to A, Perfect by Ed Sheeran,<sentiment: negative>crying to A Perfect by Ed Sheeran,Walk To Remember as usual,contradiction,0.76591974
cf1739382c,i only hav 8 followers                 !,neutral,<sentiment: neutral>i only hav , one follower now,<sentiment: neutral>i only hav  one follower now, followers                 !,neutral,0.62784934
63e434fbf0,happy star wars day everyone  off to celebrate with the family... ok we`re not celebrating it but i am going round to the famo`s...,positive,<sentiment: positive>happy star wars day everyone  off to celebrate with the family... ok we, are going to the pub for lunch but still  may the 4th be with you,<sentiment: positive>happy star wars day everyone  off to celebrate with the family... ok we are going to the pub for lunch but still  may the 4th be with you,re not celebrating it but i am going round to the famo`s...,neutral,0.92386377
43d10bd312,"I also have a certain CD from camp that a certain somebody gave me...  Yeah, there`s this guy in the video that`s really frickin hot!",positive,<sentiment: positive>I also have a certain CD from camp that a certain somebody gave me... , and I`m listening to it right now.  {link},<sentiment: positive>I also have a certain CD from camp that a certain somebody gave me...  and I`m listening to it right now.  {link},"Yeah, there`s this guy in the video that`s really frickin hot!",neutral,0.99187815
c6bc7536ef,Yay for birthdays  sadly my voice is almost gone :/ but it was a pretty good night!,neutral,<sentiment: neutral>Yay for birthdays  sadly my voice is almost, completely gone.  I can only speak in whispers,<sentiment: neutral>Yay for birthdays  sadly my voice is almost completely gone.  I can only speak in whispers,gone :/ but it was a pretty good night!,neutral,0.9256017
c8caef9df3,"we finally hit 1,000 friends! thanks!",positive,<sentiment: positive>we finally hit 1,",000 followers! yay!","<sentiment: positive>we finally hit 1,000 followers! yay!",000 friends! thanks!,contradiction,0.95431954
213eae85e9,I`m part of a religion called People-With-Good-Taste-In-Music. We don`t celebrate Jonas Brothers Day.,neutral,<sentiment: neutral>I`m part of a religion called People-With-Good-T,aste-In-Their-Mouths. You should join us.,<sentiment: neutral>I`m part of a religion called People-With-Good-Taste-In-Their-Mouths. You should join us.,ste-In-Music. We don`t celebrate Jonas Brothers Day.,neutral,0.536425
cf95521362,Yes because those taxes disguise the booking fees and commissions that online travel portals charge. Try iXiGO.com next time,neutral,<sentiment: neutral>Yes because those taxes disguise the booking fees and commissions that," the travel agencies charge to the customer, which is normal.","<sentiment: neutral>Yes because those taxes disguise the booking fees and commissions that the travel agencies charge to the customer, which is normal.",online travel portals charge. Try iXiGO.com next time,contradiction,0.79464686
c1dc0dd0f6,"twitters gettin a lil bit confusin... twitterific?twitdroid?twitterberry? i understant the txt bit tho lol  ah well, twitters cool anyways",neutral,<sentiment: neutral>twitters gettin a lil bit confusin... twitterific?twitdroid?, twit? twitup? twitme? twitpic? twitpic?,<sentiment: neutral>twitters gettin a lil bit confusin... twitterific?twitdroid? twit? twitup? twitme? twitpic? twitpic?,"witterberry? i understant the txt bit tho lol  ah well, twitters cool anyways",entailment,0.43319052
5a34a7e52c,{link} - best kind of gum ever! I just bought a pack,positive,<sentiment: positive>{link} - best kind of, weekend...the one with no work,<sentiment: positive>{link} - best kind of weekend...the one with no work,gum ever! I just bought a pack,contradiction,0.96302885
59f6677324,The Heater blew up,negative,<sentiment: negative>The, weather is terrible,<sentiment: negative>The weather is terrible,Heater blew up,neutral,0.8422465
9b0db4e33e,i tried. and failed,negative,<sentiment: negative>i tried, but failed.,<sentiment: negative>i tried but failed., and failed,neutral,0.96266544
c9e8281f8c,"just finished mine, some parts were remarkably difficult  cramming kanji now!",negative,"<sentiment: negative>just finished mine, some parts were remarkably"," hard, but i got it done.","<sentiment: negative>just finished mine, some parts were remarkably hard, but i got it done.",difficult  cramming kanji now!,neutral,0.79039466
cac1ba6f5a,why is everyones tweets about britains got talent?! i feel left out,negative,<sentiment: negative>why is everyones tweets about brit,ney?  i miss my brit,<sentiment: negative>why is everyones tweets about britney?  i miss my brit,ins got talent?! i feel left out,contradiction,0.6076514
da8a88b872,yay mothers day  i love mi madre,positive,<sentiment: positive>yay mothers day, happy mothers day to all,<sentiment: positive>yay mothers day happy mothers day to all, i love mi madre,neutral,0.7713251
196e5dec12,They wouldn`t reverse any of my overdraft fees.,negative,<sentiment: negative>They wouldn`t reverse any, of the damage that was done,<sentiment: negative>They wouldn`t reverse any of the damage that was done,of my overdraft fees.,neutral,0.951042
811dc7e401,_N9ne I`m not having a good day,negative,<sentiment: negative>_N9ne I`,m sorry to hear that,<sentiment: negative>_N9ne I`m sorry to hear that, not having a good day,neutral,0.6852236
a777619b23,i miss the Soulja Boy dance...,negative,<sentiment: negative>i miss the Soul, Train Cam in the morning,<sentiment: negative>i miss the Soul Train Cam in the morning,a Boy dance...,contradiction,0.7667466
8cdaa4f6d8,"I woke up an came to the realization that I can put it off as much as I want, but I need 2 drop some friends. Dammit!",negative,<sentiment: negative>I woke up an came to the realization that I can put it off as much, as I want. I`m not going to the gym today.  sorry,<sentiment: negative>I woke up an came to the realization that I can put it off as much as I want. I`m not going to the gym today.  sorry,"as I want, but I need 2 drop some friends. Dammit!",neutral,0.9688674
6aa5004916,11 Days left until freedom. I really just want to get through this weekend. I hate essays.,negative,<sentiment: negative>11 Days left until freedom. I really just want, to go home and go to bed. I hate this,<sentiment: negative>11 Days left until freedom. I really just want to go home and go to bed. I hate this,to get through this weekend. I hate essays.,neutral,0.937092
ff7949688c,lol you guys are awesome,positive,<sentiment: positive>lol you, are so funny,<sentiment: positive>lol you are so funny,guys are awesome,neutral,0.9120462
2.91E+08,"{link} - awww, she is really cute",positive,<sentiment: positive>{link} - a, great way to start the day,<sentiment: positive>{link} - a great way to start the day,"ww, she is really cute",neutral,0.9910607
afa094db6a,got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!,positive,<sentiment: positive>got alot of runnin around to do today to get this job app completed, and submitted.  I`m hoping to get it done by the end of today,<sentiment: positive>got alot of runnin around to do today to get this job app completed and submitted.  I`m hoping to get it done by the end of today,so they can have it on file... so glad i got this job!!,neutral,0.9967719
b694518332,lappy charger is completely dead... conserving what`s left of the battery until i can afford to buy a new one,negative,<sentiment: negative>lappy charger is completely dead... conserving what`s left, of battery life by turning it off.  #fb {link},<sentiment: negative>lappy charger is completely dead... conserving what`s left of battery life by turning it off.  #fb {link},of the battery until i can afford to buy a new one,neutral,0.8045614
2d76387d6e,"well, i must say she is very lucky to have you! i guess that means no chillin and concert with me huh",neutral,"<sentiment: neutral>well, i must say she is very lucky to have you", as her boyfriend.  i`m not so lucky.,"<sentiment: neutral>well, i must say she is very lucky to have you as her boyfriend.  i`m not so lucky.", i guess that means no chillin and concert with me huh,neutral,0.7853785
0b3588bf63,Happy Mother`s Day all of the mom`s around the world!  I love mine more than anything in the world and can`t wait to celebrate! WOO!,positive,<sentiment: positive>Happy Mother`s Day all of the mom`s around the world!  I love, you mom!  I`m so lucky to have you in my life!,<sentiment: positive>Happy Mother`s Day all of the mom`s around the world!  I love you mom!  I`m so lucky to have you in my life!,mine more than anything in the world and can`t wait to celebrate! WOO!,neutral,0.92668825
0d401237c2,I put a real pic of myself up. I`m going to miss the avatar.,negative,<sentiment: negative>I put a real pic of myself up., But I don`t like it.  lol,<sentiment: negative>I put a real pic of myself up. But I don`t like it.  lol,I`m going to miss the avatar.,neutral,0.95339304
3922543d77,doing my folio work but keep on getting distracted by deb pics,negative,<sentiment: negative>doing my folio work but, it's so hard to focus,<sentiment: negative>doing my folio work but it's so hard to focus,keep on getting distracted by deb pics,neutral,0.9885881
