textID,text,sentiment,predicted_sentiment
5cb61942ba,Yayz! Today`s is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I`m kinda drained...,neutral,positive
cf57257f15,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",positive,neutral
1e9b8bf9fd, lol yeah I guess you have a point,neutral,positive
076dad1b7a, lol to see my king,neutral,positive
cbd651cec8,Happy its the weekend...LOVE has knocked me down ya`ll!!!,neutral,positive
41e7e3f547," Aw, sorry ur day sucked!  Did u see my post abt car issues? LOL I think it`s safe to say it can only get better tho. Beer-thirty?",neutral,negative
0904ee1fa7,im the only ho that didnt go to tigerheat tonite,neutral,negative
647b60358b, Yep: http://bit.ly/15yyId  We go there for Christmas treats!,neutral,positive
e5f3e8c238, I ALWAYS miss out! I wont be able to commence in the foolishness til` the fall  But come fall I`ll be visiting!! YAY!!,negative,positive
6069762fc8,: more interested in watching SNL for Ciara than Justin Timberfake,positive,neutral
2a76996986,night night twitter world. [still cant believe the thomas thing  tomorrow`s gunna be FUN/SAD],neutral,positive
be420b2bb0,I need to memorize julius caesar lines,positive,neutral
c94d1cb011, i`m afraid im def. a product of the NRI Karan Johar generation- I`ve been watching a lot of classics this semester,negative,neutral
a3d6e9058f,just got home from doing the big shop totally munched out because i was so starving and im at weigh in in the morning oops,neutral,negative
d587a0a1a1, audiotistic! sneak your little butt in,neutral,negative
ec1c0bed85, miss you,negative,positive
28b9a10993, Do you not like turtles?,neutral,negative
db288ac882,"Hey,  Thank you SO much for the #followfriday. I failed miserably to get a list together this week",neutral,negative
2585b67ba4,Wedding anniversary meal yest. - first 5* proper meal out with wife since Rohan born. She did well and only checked her phone 80 times,negative,positive
0b70100a5c,jolly good last night,neutral,positive
6125441aae, aww i`m sorry   glad mommy took care of you. erin is in for some fun if there`s a bug on you in colorado,neutral,positive
9cc5161b00, will the presentations be available online during the meeting?  The poster discussants are going so fast I can`t write fast enough,negative,neutral
32af438404,@_supernatural_ more Demon Sam!! I need it to numb the pain  ****,neutral,negative
1cf3ac7b6a," No prob, skittles we always gonna have yall`s backs. The true sweeties dont play.. LOL But yea we just got heated. We sry",negative,positive
d098d479df,  haha ...i`ll let you know how the show was ... hope here in romania they will show it on Mtv.Sunday morning I have an exam,neutral,positive
aa4d56b7d4,GOOD MORNING TWEETER WORLD!,neutral,positive
779be12b20,"Bank Holiday Bliss - Jeremy Kyle, without even bothering the Sky+",positive,neutral
ab0e0aa0a9, xD send it!,neutral,positive
03ff47fda6,...No more adventure time,neutral,negative
cae29fbc4b,  no FF tweet for me?,neutral,negative
35f7c86281,My whole body back pain treatment and detox starts Monday. Not looking forward to a summer of hot yoga and healthy food.,neutral,negative
7006002919,  do you know if anyone from the believers never die tour is going on warped? i know  i can`t wait haha,neutral,positive
cb9deb455d,We`re going to panahra for dinner.  miss you guys.,negative,positive
a6d5872815," Oh, that`s bringing back fond memories... I WANT to, but I can`t leave the kittens! (I sent you another pic of Balloon)",neutral,positive
67d77a93b5," Oh ****, happy late birthday! (my txt didn`t send  )",neutral,positive
8409d9e467," LMAO shush. with my illness comes the joys of multiple mouth ulcers, and i think they are coming back  they JUST healed",negative,positive
3662a807e1, you did not write back to me,neutral,negative
46b1364c1f, girl u sit ya double decker neck **** DOWN and talk about ppl who are on ur LEVEL and not above,neutral,negative
ef8d8e856f,_mcflyandjb its okay!!!  x,neutral,positive
f14d0140f1, Yikes!  I hope she was okay.  I never her heard her say her tummy hurt.,neutral,negative
8d194c4e53,_INTHEMAKING :aw,neutral,negative
4f5f302b6d,": Omg! I never got your message so I didn`t notice until I was looking back a ways! Sorry, that was a good idea though...lol",neutral,negative
5e444b21c3, and jarita i`m going home now and i`m with two hot guys  drool.,neutral,positive
fdf5222cca,Which would be a lot easier to get if plane tickets to AZ didnt raise $80 in price,positive,neutral
87b697c284, morning ashleighhh  x,neutral,positive
6b3c5d881b, hope y`all enjoy the MusicBoat Cruise.  What a tough job - haha!!!,neutral,positive
17fc09827f,omg...did I just see a tweet from Miss Bonnie??? amazing...my phone died yesterday...and oster has alltel  I miss you,neutral,positive
902f7c5df8,TGIF!! But I have so much work to do this weekend,neutral,positive
a9d739cbcd,: to triste,negative,neutral
c2e4a8dbf9,Dinner and A Movie with the Hubby,neutral,positive
cd47f3ef1b, Very excited as we have just booked tickets to Vegas (we live in the UK) can`t believe the  price of the show tickets,neutral,positive
c60e8d1ed6,Less than 24 hrs until GRADUATION!!! Going out tonight to celebrate,neutral,positive
2c8362434b," that`s half the solution, it doesn`t address the intrusion into the link-sharing process, but thanks",positive,neutral
b2f1788e06, Joe`s version is pretty but it`s a sleeper.  Shouldn`t be played at 1am.,neutral,negative
12456985b1,At work sick  but I`m ok to the mall!,negative,neutral
09abcd85b9,I wanna go see the cab really bad.,negative,positive
9701cbe5f4, was there going to be a recording of with the needle that stings in her heart on youtube or something? i missed the stream,negative,neutral
0843f4bf18,"missing my hobo/****/tramp way of life, and cooking for my mother on a saturday night  MAMA I LUV U",negative,positive
964f0bbb67,Watching Miley Cyrus on youtube!,neutral,positive
955bc31cc4, _lord Can`t we just all get along?,negative,neutral
1df8ab717d," - l`d come if u could, but Australia is just too far away",negative,neutral
f8e02e629d, yessssss wore myself out this weekend planting my garden and working,neutral,positive
d514d30d15,I should be sleep. I have to wake up soooo early,neutral,negative
b2e6fdc755, yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol,neutral,negative
0ba70425a8,'family bird is the word' I <3 FAMILY GUY,neutral,positive
eb789743a8," Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer",neutral,negative
7d3ab6ab96,i love me some americana- but no movies to see,neutral,positive
22291e9a29, cool photo  is that outside your place?,neutral,positive
dbb159d94c,omg a rat... ewwwww. omg i cant wait for tha marra.. so ecxcited. annabel cant go tho,neutral,positive
8d484d4f89,at work booo....,negative,neutral
39676fd902," you`re fine - trying to kill off the bots and retweets in a bid to be the least popular person on Twitter. Btw, who are you ??",neutral,negative
8870e99b89,Site of our first date - Macri`s Deli - closed.  Lunching at favorite local Greek spot - The Trojan Horse - instead.,positive,neutral
c8caf10ce6,gets to get up at 8am tommorow to collect money for Relay for Life! Yay Me! I do not want to get up,neutral,negative
e71ee67679,  you aint invite me,neutral,negative
73aa4cbfbd," I had a joke for you, but it`s too long to tweet.",neutral,negative
b805965f64,"Dlukasrossi Lukas- your amazing wife, her updates are locked! Hard to convince people to follow protected profiles,",positive,negative
e814bd3b8f,is about to eat a hot link torta!!,neutral,positive
8b211e20c3, think yourself lucky!  I also broke  all my fingers at school when a window sash broke with my fingers like pancakes on the sill,neutral,negative
6dfe561162,"get down tonight: http://bit.ly/QxXhi  the bridesmaids, moms, bride & I rockin` the reception",positive,neutral
68826c3eb3, if u can smell goodness all around you and energy of big city and pinch on butt feel real YES u are in Chicago,neutral,positive
1faf37b828, Aye. Now I want cheesecake,neutral,positive
17d1d4f3b6,ontd is our god,neutral,positive
ddc2991848," **** none. But yea last weekend was crazy, i think i partied to hard, thats why im sic.",neutral,negative
10a2647b43,im soooo loney,negative,positive
3e2b46598a,is hoping that she left her bb at home and didn`t lose it on the Metro,positive,neutral
d438d00c44, What the hell Ross?! Where is Hugh Laurie! He was supposed to be on tonights show,neutral,negative
2ca5660e66,May 10 is Human Kindness Day.,neutral,positive
22a308bf8d, aww...you`re such a softy...I can only imagine you a mess of tears at your own wedding...you won`t even be able to talk,neutral,negative
bc2f0becce,Away to the cinema tweet later may the 4th be with you all  x,neutral,positive
0cd3ccb71b,ahhhh now i have no pic,neutral,negative
ae258df822,"First fail, cant tweet from phone. Oh how I love my work phone",neutral,negative
8365d526fd,"says new layout! Back to default Plurk themes, yay. Pero dumugo ilong ko kaka-tweak sa font ha.  http://plurk.com/p/rprmr",neutral,positive
35124a7481," It`s been fine for me for like, a week, but now it just won`t load.",neutral,negative
1c22da595d,Wishes you had teased me with movie night,positive,neutral
16b0e0e6bb,"It`s this year. Can`t catch it, won`t be in NY till Oct 2010  http://bit.ly/AF8JT",neutral,negative
768801365c, agreed,neutral,positive
ecd3b95922, not the best way to start your day,positive,negative
f72f035c15,Just ate way to many chocolate animal crackers,negative,neutral
11032992bd, oh.. tnx for following cass.,neutral,positive
9681d94126, don`t know  and no not at all,negative,neutral
205e6c552b,'My problem isn`t that I miss you... `cause I don`t',neutral,negative
3.33E+07,Taylor Swift and Joe Jonas looked really good together. I`m kinda sad they broke up.,neutral,negative
7f420c3c39, i wanna join the twit Club......,positive,neutral
7.19E+07, nowhere babe  ice come to do a few jobs here this morning *sigh*,neutral,negative
96006c5a9b,Why can`t I sleep ????? Is it too much to ask for :-P,neutral,negative
4dafa796c5," what about the dilfs? Oh wait, wrong month....HAPPY MOTHERS DAY",positive,neutral
1d1e901b39,Looking for a show to turn my brain into mush so it doesn`t hurt anymore  Any good FREE online ones you know of?,positive,neutral
2441bce4c0, Wish I was there!,neutral,positive
a8b2b7feee,E3 2009 will be the first time I will not get to see G4TV`s E3 coverage since Comcast moved the  G4 channel from basic cable to premium,neutral,negative
f0ca2549ca," lol, my current mp3 player is a brick. It would be nice to have something slim",positive,neutral
ee51c20f18," lol fine, I go for her too",neutral,positive
0ac891678a, OMG I am @ the hair salon. *tears*  I hope I get out of here soon. We watching the Real House wives of NYC in here.,positive,negative
a9e196f603, http://twitpic.com/67uc7 - can you lend me one? I have a cold too,negative,neutral
7c12154b19,Got an appt. w/ the doctor at 4pm today to look at these 'bites'. Hoping it isn`t an infection. I need more powerful anti-itch cream.,neutral,negative
f17a9a9549,"Finally in my bed, & I must say, I had quite an evening. I`m ready to tackle this work week & see what next weekend has in store for me",neutral,positive
d5b33ff5f4,"  it was just true  and you do cause me to having dirty thoughts lol well also some other dude, huh? ;) xoxo",negative,neutral
bd9e0cef04," Maybe u should get a coffee machine at your new desk, seems appropriate",positive,neutral
7a3f00a1fe,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT please @ reply me if you win! Thanks!,neutral,positive
74168b3eea,taking in the local art,neutral,positive
7a73386700," well at least they have good taste in art,cabinet appts.not so much",positive,neutral
