textID,original,sentiment,prefix,completion,combined,orig_without_prefix
0ea64bcbe6,yay  my `only on sundays` maid came!! the house will be clean again!!!,neutral,<sentiment: neutral>yay  my `only on sundays`,is back!,<sentiment: neutral>yay  my `only on sundays`is back!,maid came!! the house will be clean again!!!
c3c79502f9, why has it been so long since i have talked to you let alone seen you?? it makes me sad,negative,<sentiment: negative>why has it been so long since i have talked,to you?  i miss you,<sentiment: negative>why has it been so long since i have talkedto you?  i miss you, to you let alone seen you?? it makes me sad
02b43cd23c,Happy mothers day mom  ?,positive,<sentiment: positive>Happy mothers day,to all the moms out there!,<sentiment: positive>Happy mothers dayto all the moms out there!,mom  ?
058f39acca,I want cookies for breakfast! Luckily I`m an adult and can do that!,positive,<sentiment: positive>I want cookies for breakfast! Luckily I,have some.  Yum!,<sentiment: positive>I want cookies for breakfast! Luckily Ihave some.  Yum!,m an adult and can do that!
0117a03b6d,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,positive,<sentiment: positive>_43 HAHHAHAH that really made me laugh out lou,ddddd  x,<sentiment: positive>_43 HAHHAHAH that really made me laugh out louddddd  x,d! ahahahahahahahahah your fuunny!!
15fb68bf9f,All of a sudden I`m craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,negative,<sentiment: negative>All of a sudden I`m craving broccoli and cheese soup really bad,.  I don`t know where that came from.,<sentiment: negative>All of a sudden I`m craving broccoli and cheese soup really bad.  I don`t know where that came from.,.. my mouth is watering envisioning a bread bowl in my head...
52fd9f56fb,is off to work ... still 'recovering' from an amazing and beautiful weekend. Have I mentioned how incredible my friends are??,positive,<sentiment: positive>is off to work... still'recovering' from an amazing,weekend  http://plurk.com/p/3q56y,<sentiment: positive>is off to work... still'recovering' from an amazingweekend  http://plurk.com/p/3q56y,g and beautiful weekend. Have I mentioned how incredible my friends are??
0a60d11178, kittens are cute then they grow up n become CATS,positive,<sentiment: positive>kittens are cute then,they grow up and aren't so cute anymore,<sentiment: positive>kittens are cute thenthey grow up and aren't so cute anymore, they grow up n become CATS
384a8c1c53," It depends on your goals & how much you want to spend  Cannondale, Specialized and Cervelo are all good brands.",positive,<sentiment: positive>It depends on your goals & how much you want to spend  Cann,"ondale is a great brand, but not the best for triathlon","<sentiment: positive>It depends on your goals & how much you want to spend  Cannondale is a great brand, but not the best for triathlon","ondale, Specialized and Cervelo are all good brands."
42caab438e,seeing shane dawson videos,neutral,<sentiment: neutral>seeing shane,west,<sentiment: neutral>seeing shanewest,dawson videos
7e49648b99,OH. I am just so tired.,negative,<sentiment: negative>OH. I am,so sorry to hear that  I hope you feel better soon.,<sentiment: negative>OH. I amso sorry to hear that  I hope you feel better soon.,just so tired.
598603422e,Shoot. Only 12 miles,neutral,<sentiment: neutral>Shoot. Only,10 more days of vacation left.,<sentiment: neutral>Shoot. Only10 more days of vacation left.,12 miles
664d148574, tried to join the chat but the site would not let me sign in,negative,<sentiment: negative>tried to join the chat but,it said i wasnt invited,<sentiment: negative>tried to join the chat butit said i wasnt invited, the site would not let me sign in
1.03E+211, sad about young love coming to an end  They were sooo cute together!,neutral,<sentiment: neutral>sad about young love coming to an end,,<sentiment: neutral>sad about young love coming to an end,  They were sooo cute together!
8def10379e, Omg really??  I sowwy! I`ll do it again! :-p I was tired when I did that this morning. :-p lol!,negative,<sentiment: negative>Omg really??  I sowwy! I`ll do it again!,,<sentiment: negative>Omg really??  I sowwy! I`ll do it again!, :-p I was tired when I did that this morning. :-p lol!
8ec2997024, your test works fine for me  tweetdeck is so cool eh?,neutral,<sentiment: neutral>your test works fine for me ,http://tinyurl.com/c874yj,<sentiment: neutral>your test works fine for me http://tinyurl.com/c874yj, tweetdeck is so cool eh?
b2dc59805a,out to play,neutral,<sentiment: neutral>out,to lunch with my mom,<sentiment: neutral>outto lunch with my mom,to play
9b172f1737, gawd. People still remember the preggers comment. Hate you!,negative,<sentiment: negative>gawd. People still remember,the 90`s. I`m old.,<sentiment: negative>gawd. People still rememberthe 90`s. I`m old., the preggers comment. Hate you!
c41d259d60, - thanks for the reply. Of course it doesn`t really explain it  I googled it but found no explanation.,neutral,<sentiment: neutral>- thanks for the reply. Of course it doesn`t really,"matter to me, but I`m just curious.","<sentiment: neutral>- thanks for the reply. Of course it doesn`t reallymatter to me, but I`m just curious.", explain it  I googled it but found no explanation.
28e1999323, Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,positive,<sentiment: positive>Wasn`**** totally awesome? ,I`m so excited!,<sentiment: positive>Wasn`**** totally awesome? I`m so excited!, Seeing the rebooted crew was so nice!
eb9c11eb52,So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,negative,<sentiment: negative>So my parents are too busy making me feel like **** to realise that I,`m not feeling well,<sentiment: negative>So my parents are too busy making me feel like **** to realise that I`m not feeling well,ve got worse and need to see a doctor again. No sleep sucks
795556dc39,  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!,positive,<sentiment: positive>out of commish for a few days in ATL with fam. ,have fun everyone,<sentiment: positive>out of commish for a few days in ATL with fam. have fun everyone,  Just saw the updates to the .net website... Looks AWESOME!
8b8932427d,"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.",negative,"<sentiment: negative>Oh..Summer begins..yay..  The fighting, Crying and stress has",begun..,"<sentiment: negative>Oh..Summer begins..yay..  The fighting, Crying and stress hasbegun..",started with the kids..It`s only been 3 hrs since they got out.
5d8cc77f93,Their songs make me want to cry..,negative,<sentiment: negative>Their songs make me,cry.  I miss them so much,<sentiment: negative>Their songs make mecry.  I miss them so much,want to cry..
a2867122b8,This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.,negative,<sentiment: negative>This morning I rode behind a guy with a bird cage containing a plastic Tyr,annosaurus Rex.  I'm not sure what that means.,<sentiment: negative>This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus Rex.  I'm not sure what that means.,nnosaurus rex attached to his bicycle. I couldn`t get a photo.
0de656eac1,**** fiesta at my house in my mouth  hit me up for the password,neutral,<sentiment: neutral>**** fiesta at my house in my,backyard.  i`m so excited!,<sentiment: neutral>**** fiesta at my house in mybackyard.  i`m so excited!,mouth  hit me up for the password
5496094dac,Feeling bad for  profile pic,negative,<sentiment: negative>Feeling bad,for my friend  I hope she feels better soon,<sentiment: negative>Feeling badfor my friend  I hope she feels better soon,for  profile pic
438a7d203a,"_d thats good to know, and I bet he looks just like you.",positive,"<sentiment: positive>_d thats good to know, and",i hope you have a great day!,"<sentiment: positive>_d thats good to know, andi hope you have a great day!",I bet he looks just like you.
b33c27ad85, thanks JK!!!  Love ya to death,positive,<sentiment: positive>thanks JK!!! ,I`m glad you liked it,<sentiment: positive>thanks JK!!! I`m glad you liked it, Love ya to death
8fbd0b19e6,"whatever will be, will be",neutral,<sentiment: neutral>whatever will be,will be,<sentiment: neutral>whatever will bewill be, will be
11c5c7850b,Making my boyfriend look different.  He`s  cute no matter what. <3,positive,<sentiment: positive>Making my boyfriend look different.  He,looks so cute,<sentiment: positive>Making my boyfriend look different.  Helooks so cute,s  cute no matter what. <3
17deedd7a4,"I love summer, but I oddly don`t want this school year to end.",positive,"<sentiment: positive>I love summer, but I oddly don",'t miss the heat.  I'm going to miss the sun though.,"<sentiment: positive>I love summer, but I oddly don't miss the heat.  I'm going to miss the sun though.",t want this school year to end.
43449f0068,"_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!",positive,<sentiment: positive>_laura_LP ok thanks for the help! I hope,you have a great day,<sentiment: positive>_laura_LP ok thanks for the help! I hopeyou have a great day,"they respond to me sooner or later, then! thanks!"
105b761a2c, i dont even know now lenaaa  when you going clothes show?,neutral,<sentiment: neutral>i dont even know now lenaaa,,<sentiment: neutral>i dont even know now lenaaa,  when you going clothes show?
4e7fb463e0,"Thx, Robban  http://www.sk-gaming.com/match/17905",positive,"<sentiment: positive>Thx, Robban  http://www",.myspace.com/robban,"<sentiment: positive>Thx, Robban  http://www.myspace.com/robban",sk-gaming.com/match/17905
803e9c0931,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,negative,<sentiment: negative>While driving u come across aggressive driving behaviour by another driver. U,have to be careful and not let it affect u,<sentiment: negative>While driving u come across aggressive driving behaviour by another driver. Uhave to be careful and not let it affect u,should... Chase the car 2 tell the driver how to drive
03798acf38,"such beautiful weather.. .why are u sick, baby ?  @ tanapolis",positive,<sentiment: positive>such beautiful weather...why are u,working?,<sentiment: positive>such beautiful weather...why are uworking?," sick, baby ?  @ tanapolis"
434e673353,"home for the nite, sleeping on the pull out bed with Maggie. wishing it was _durden  I got to find a apt",neutral,"<sentiment: neutral>home for the nite, sleeping on the pull out bed with Maggie",.  Good night everyone,"<sentiment: neutral>home for the nite, sleeping on the pull out bed with Maggie.  Good night everyone", wishing it was _durden  I got to find a apt
6be59d11d8,the live version is so much better  ? http://blip.fm/~79my3,neutral,<sentiment: neutral>the live version is so much better ?,http://blip.fm/~5w46l,<sentiment: neutral>the live version is so much better ?http://blip.fm/~5w46l, http://blip.fm/~79my3
c392253b42,nope no way in to stop  just have to put up wiv it,neutral,<sentiment: neutral>nope no way in to stop ,2day,<sentiment: neutral>nope no way in to stop 2day,just have to put up wiv it
0b39781a5a," Good idea! I`ll have to remove all the old receipts, tissue paper and other nonsense before I can take a pic",positive,<sentiment: positive>Good idea! I`ll have to remove all the old,ones from my house,<sentiment: positive>Good idea! I`ll have to remove all the oldones from my house," receipts, tissue paper and other nonsense before I can take a pic"
cf16d0c659," G`night Jonathan! I tried to stay up, I really did. I can`t wait till ur in my timezone! Will be so much easier then!",positive,"<sentiment: positive>G`night Jonathan! I tried to stay up, I really did. I",`m so tired though. I love you,"<sentiment: positive>G`night Jonathan! I tried to stay up, I really did. I`m so tired though. I love you", can`t wait till ur in my timezone! Will be so much easier then!
