textID,original,sentiment,prefix,completion,combined,orig_without_prefix
db7211afbf," For sure you should continue to Tweet WHILE on conf call, WHILE worrying about cat and bee.",negative,<sentiment: negative>For sure you should continue to Tweet WHILE on,the phone.  I have no idea why people think it's rude.,<sentiment: negative>For sure you should continue to Tweet WHILE onthe phone.  I have no idea why people think it's rude.," conf call, WHILE worrying about cat and bee."
419f3e9ef8," I know, but work is so boring. I prefer the  take on life",negative,"<sentiment: negative>I know, but work is so boring",,"<sentiment: negative>I know, but work is so boring",. I prefer the  take on life
b1cec36547,"working on mothers day slideshow, cake, card, and balloons  she deserves the best!",positive,"<sentiment: positive>working on mothers day slideshow, cake, card",and gift.  love my mom,"<sentiment: positive>working on mothers day slideshow, cake, cardand gift.  love my mom", and balloons  she deserves the best!
31dbbd2bb4, Ha! Did she find out? The only thing Google came up with was some database acronym and 'dibbs' on the front seat aka shotgun,neutral,<sentiment: neutral>Ha! Did she find out? The only thing Google came up with was,that you were a model,<sentiment: neutral>Ha! Did she find out? The only thing Google came up with wasthat you were a model, some database acronym and 'dibbs' on the front seat aka shotgun
13c47e9bc8,got an awesome hair cut todayyyy  it looks so hottt haha doing homework,positive,<sentiment: positive>got an awesome hair cut todayyyy ,now i look like a boy,<sentiment: positive>got an awesome hair cut todayyyy now i look like a boy,it looks so hottt haha doing homework
8d8c915ea5,_eat_out,neutral,<sentiment: neutral>_e,ats_ I'm going to bed,<sentiment: neutral>_eats_ I'm going to bed,t_out
bf95b25f9d," Aw, that stinks, I`m sorry.",negative,"<sentiment: negative>Aw, that stinks",.  I'm sorry.,"<sentiment: negative>Aw, that stinks.  I'm sorry.",", I`m sorry."
78ccd0cec0,_NigerianBoi thanks JT i also enjoyed it i will. r u following me? ill follow u back,positive,<sentiment: positive>_NigerianBoi thanks JT i also enjoyed it,{link},<sentiment: positive>_NigerianBoi thanks JT i also enjoyed it{link},i will. r u following me? ill follow u back
4809e143db,yeah so Prom Night is now the Craft (good movie),positive,<sentiment: positive>yeah so Prom Night is now,on DVD  and I can't wait to watch it,<sentiment: positive>yeah so Prom Night is nowon DVD  and I can't wait to watch it,the Craft (good movie)
9d414d77dd,"Feeling awful, new medication is making me nauseous",negative,"<sentiment: negative>Feeling awful, new",tooth ache,"<sentiment: negative>Feeling awful, newtooth ache",medication is making me nauseous
4de0e1bb73,"Perfect night. Best month of my life so far!! You my boo, ",positive,<sentiment: positive>Perfect night. Best month of my,life so far. 2 more days and I`m home,<sentiment: positive>Perfect night. Best month of mylife so far. 2 more days and I`m home,"life so far!! You my boo, "
ba93b78cfc,Yet another good weekend with someone. Sigh. Man I like the boy..,positive,<sentiment: positive>Yet another good weekend with someone. S,"igh, I love my life","<sentiment: positive>Yet another good weekend with someone. Sigh, I love my life",gh. Man I like the boy..
983088f2b4,"Unlike cierra, i look like poop today. Whatevahh, lol.",neutral,"<sentiment: neutral>Unlike cierra, i look like poop today",,"<sentiment: neutral>Unlike cierra, i look like poop today"," Whatevahh, lol."
dbe35b6a0d,"God, why can`t I be at #asylum? Really. I never get to do anything cool!",negative,"<sentiment: negative>God, why can`t I be at #asylum",fest?  I`m so jealous,"<sentiment: negative>God, why can`t I be at #asylumfest?  I`m so jealous", Really. I never get to do anything cool!
9bb06e4848, You should check yourz Rayne.,neutral,<sentiment: neutral>You should check your,email.,<sentiment: neutral>You should check youremail.,z Rayne.
e692bbaf63,": I`ll keep y`all in my prayers but welcome back to TX  Hope you have a good,safe flight",positive,<sentiment: positive>: I`ll keep y`all in my prayers but,i know God is going to take care of you,<sentiment: positive>: I`ll keep y`all in my prayers buti know God is going to take care of you,"welcome back to TX  Hope you have a good,safe flight"
86f3b2e352,Whole body is sore from moving hundreds of pieces of luggage last weekend.   Guess I should visit the gym more often,neutral,<sentiment: neutral>Whole body is sore from moving hundreds of pieces of luggage,,<sentiment: neutral>Whole body is sore from moving hundreds of pieces of luggage,last weekend.   Guess I should visit the gym more often
4d05d59122, inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!,negative,<sentiment: negative>inooo arent they just  i wanna just go down there,and get some,<sentiment: negative>inooo arent they just  i wanna just go down thereand get some, now an meet kyle again.. im too obsessed its not fair!
e43b9a1497,"I love my mom! Happy Mother`s Day, mommies",positive,<sentiment: positive>I love my mom! Happy,Mother`s Day to all the moms out there,<sentiment: positive>I love my mom! HappyMother`s Day to all the moms out there,"Mother`s Day, mommies"
5a2393940b,I need a bear hug  and Im going to camp today!!,neutral,<sentiment: neutral>I need a bear hug ,I miss my mom,<sentiment: neutral>I need a bear hug I miss my mom,and Im going to camp today!!
1a82a50aa9," I send messages to greg all the time, no answer  its ok I still love o & a, goog luck with your move to Erie.",positive,"<sentiment: positive>I send messages to greg all the time, no answer  its ok",,"<sentiment: positive>I send messages to greg all the time, no answer  its ok"," I still love o & a, goog luck with your move to Erie."
32eb024489,bad mood and i dont feel good. too bad no one cares,negative,<sentiment: negative>bad mood and i dont feel,like doing anything,<sentiment: negative>bad mood and i dont feellike doing anything,good. too bad no one cares
2c6f1f637b,Zs.Nagy presents  http://www.nordugrid.org/manuals.html,neutral,<sentiment: neutral>Zs.Nagy presents  http://,twitpic.com/674253,<sentiment: neutral>Zs.Nagy presents  http://twitpic.com/674253,ww.nordugrid.org/manuals.html
a7225483b3, : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam,positive,<sentiment: positive>: Come to VietNam to make a live Show M,iley Cyrus  I love you,<sentiment: positive>: Come to VietNam to make a live Show Miley Cyrus  I love you,iley. there are so much fans love you at Viet Nam
9a1eaacda3,"You`re never alone Just when you think no one cares, you realize that there` always one person you cares for you",neutral,<sentiment: neutral>You`re never alone Just when you think no one cares,", someone will come along and surprise you","<sentiment: neutral>You`re never alone Just when you think no one cares, someone will come along and surprise you", you realize that there` always one person you cares for you
29da8ca76b, sorry 19/female/atl very lonely,negative,<sentiment: negative>sorry 19/f,b is down for me too,<sentiment: negative>sorry 19/fb is down for me too,emale/atl very lonely
96b3a98962," Don`t worry, the bizarre will find you",positive,"<sentiment: positive>Don`t worry,",I`m sure you`ll get a good one,"<sentiment: positive>Don`t worry,I`m sure you`ll get a good one", the bizarre will find you
0edb544179,"having the flu, not the swinish-one, but the flu.",neutral,"<sentiment: neutral>having the flu, not the sw","ine flu, but the regular flu.  I`m so sick","<sentiment: neutral>having the flu, not the swine flu, but the regular flu.  I`m so sick","nish-one, but the flu."
d576839165, because its like ten times better than this place xD and its so beautiful and fun  and they have gold coast hot dogs!! xD,positive,<sentiment: positive>because its like ten times better than this place xD and its so,much closer,<sentiment: positive>because its like ten times better than this place xD and its somuch closer, beautiful and fun  and they have gold coast hot dogs!! xD
57ee48d640, the honesty`s to much...........  Sorry couldn`t resist;),neutral,<sentiment: neutral>the honesty`s to much........,...,<sentiment: neutral>the honesty`s to much...........,...  Sorry couldn`t resist;)
77c659aa89,"about to head to the Strand, goodnight",positive,<sentiment: positive>about to head to,the beach for a bit...then to work,<sentiment: positive>about to head tothe beach for a bit...then to work,"the Strand, goodnight"
9965c5a810,"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night",positive,"<sentiment: positive>Not at prom. Ha! Chinese, iced","tea and a movie with my best friend. I love you, Jess.","<sentiment: positive>Not at prom. Ha! Chinese, icedtea and a movie with my best friend. I love you, Jess.","chai, and some old school pokemon. Good night"
e0090fba83,watching the jobros live chat .. not live though  haha.,neutral,<sentiment: neutral>watching the jobros live chat,on twitter,<sentiment: neutral>watching the jobros live chaton twitter,.. not live though  haha.
9b8052833a, tell his people to contact my people,neutral,<sentiment: neutral>tell his people,to stop calling me a liar.  {link},<sentiment: neutral>tell his peopleto stop calling me a liar.  {link}, to contact my people
aa8b44f1b2, hiya! been looking for you1,positive,<sentiment: positive>hiya! been,a while since i've seen you on here,<sentiment: positive>hiya! beena while since i've seen you on here, looking for you1
0fe049b7ea,Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. ****. THIS was it!,neutral,<sentiment: neutral>Someone out there will soon  be the lucky recipient of my ,"2006 Honda Accord. It's a great car, but I've had it for 5 years and it's time to move on.","<sentiment: neutral>Someone out there will soon  be the lucky recipient of my 2006 Honda Accord. It's a great car, but I've had it for 5 years and it's time to move on.",000th Tweet. Oh wait. ****. THIS was it!
9a0fce6d7e,learning how to use twitter,neutral,<sentiment: neutral>learning how,to use the new camera,<sentiment: neutral>learning howto use the new camera,to use twitter
af087c9deb,"  youre diabetic?   so is my dad.  & i might be too, not sure.  are you still allowed to eat sugar throughout the day?",negative,<sentiment: negative>youre diabetic?   so is my dad.  & i might be too,.  i hate it,<sentiment: negative>youre diabetic?   so is my dad.  & i might be too.  i hate it,"o, not sure.  are you still allowed to eat sugar throughout the day?"
6a36ea6690," If i say PLEASE REPLY TO ME DOUGIE, will you do it? I double dare you",negative,<sentiment: negative>If i say PLEASE REPLY TO ME DOUG,"LAS, will you?  I'm not sure if you read my last post or not.","<sentiment: negative>If i say PLEASE REPLY TO ME DOUGLAS, will you?  I'm not sure if you read my last post or not.","IE, will you do it? I double dare you"
f6cb27e38e,He will be here in less than hour,neutral,<sentiment: neutral>He will be here,in 10 minutes,<sentiment: neutral>He will be herein 10 minutes,in less than hour
6af90a76e4," I love you so much.  Just got into my hiding spot, gonna go check out datalounge",positive,<sentiment: positive>I love you so much.  Just got into,work and I miss you already,<sentiment: positive>I love you so much.  Just got intowork and I miss you already," my hiding spot, gonna go check out datalounge"
