textID,original,sentiment,prefix,completion,combined,orig_without_prefix
f0f6fda1f6, Thanks mama ! I absolutely adore her,positive,<sentiment: positive>Thanks mama!,I`m going to go to bed now.  I`m going to try to get up early tomorrow.  I have a lot to do.,<sentiment: positive>Thanks mama!I`m going to go to bed now.  I`m going to try to get up early tomorrow.  I have a lot to do.,! I absolutely adore her
5c0e819f2b," I think it`ll be more like a casual attendance instead of a review, as there might not be another issue of felix by then.  Thanks.",neutral,"<sentiment: neutral>I think it`ll be more like a casual attendance instead of a review,",but I`ll try to be there,"<sentiment: neutral>I think it`ll be more like a casual attendance instead of a review,but I`ll try to be there", as there might not be another issue of felix by then.  Thanks.
3d0c74e523,#asylm yay registered but lost all my friends,negative,<sentiment: negative>#asylm yay,! i`m so happy!,<sentiment: negative>#asylm yay! i`m so happy!,registered but lost all my friends
a9bc0bc35d, i agree with the whole Hollie thing,neutral,<sentiment: neutral>i agree with the,fact that it is a good thing that the weather is getting better. but i hate that i have to go to school tomorrow.,<sentiment: neutral>i agree with thefact that it is a good thing that the weather is getting better. but i hate that i have to go to school tomorrow., whole Hollie thing
3285374ab0,im hangin out with my cousin holly and tlkin 2 my grandparents.......  my phone went dead,negative,<sentiment: negative>im hangin out with my cousin holly and tl,kng bout how much we miss our best friend,<sentiment: negative>im hangin out with my cousin holly and tlkng bout how much we miss our best friend,in 2 my grandparents.......  my phone went dead
c635a113c8, thanks! I`m totally bushed today though time for some coding,positive,<sentiment: positive>thanks! I`m totally bush,"ed, but I`m glad I did it","<sentiment: positive>thanks! I`m totally bushed, but I`m glad I did it",ed today though time for some coding
6e60ed6d59,So disappointed about the talent lineup for 'ReventÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½n Super Estrella 2009'...hmm...Have the feeling I won`t get tix this time around.,negative,<sentiment: negative>So disappointed about the talent lineup for 'ReventÃÂ¯ÃÂ¿ÃÂ½n Super Estrella ,2009' in San Antonio.  I was really looking forward to seeing them.,<sentiment: negative>So disappointed about the talent lineup for 'ReventÃÂ¯ÃÂ¿ÃÂ½n Super Estrella 2009' in San Antonio.  I was really looking forward to seeing them.,r Estrella 2009'...hmm...Have the feeling I won`t get tix this time around.
86ae985c48,Still feel like craaaap and like everyone on earth needs to know this lol... Have fun birdies,neutral,<sentiment: neutral>Still feel like craaaap and like everyone on,the internet is having fun except me,<sentiment: neutral>Still feel like craaaap and like everyone onthe internet is having fun except me,earth needs to know this lol... Have fun birdies
ec00ec25c7,has dislocated her knee  *bad/painful times* gas + air and morphine are fun though,neutral,<sentiment: neutral>has dislocated her knee  *bad/painful,*,<sentiment: neutral>has dislocated her knee  *bad/painful*,times* gas + air and morphine are fun though
ef7149efd3,People are people...nooooo? Id never have guessed tht...idiot..im grouchy now,negative,<sentiment: negative>People are people...nooooo? Id never have,thought that...,<sentiment: negative>People are people...nooooo? Id never havethought that...,guessed tht...idiot..im grouchy now
b820cb8056,Happy Mother`s Day mom,positive,<sentiment: positive>Happy Mother,`s Day to all the mothers out there!,<sentiment: positive>Happy Mother`s Day to all the mothers out there!,s Day mom
412790a2ed," can I come!?   I`m Merci btw., I have always been so inspired by you since I was a teenager.",positive,"<sentiment: positive>can I come!?   I`m Merci btw., I",`m from Belgium  http://plurk.com/p/x7x9c,"<sentiment: positive>can I come!?   I`m Merci btw., I`m from Belgium  http://plurk.com/p/x7x9c", have always been so inspired by you since I was a teenager.
fcc4f3baa5, ahh ok! Enjoy! I`ll miss it,neutral,<sentiment: neutral>ahh ok! Enjoy,your night!,<sentiment: neutral>ahh ok! Enjoyyour night!,! I`ll miss it
aa221b6a7d," hey, what about us followers in ATL!!!!",neutral,"<sentiment: neutral>hey, what about",the 3rd person?,"<sentiment: neutral>hey, what aboutthe 3rd person?", us followers in ATL!!!!
3f8df1fed3,Up late with nothin 2 do.....,neutral,<sentiment: neutral>Up late with no,plans for the weekend,<sentiment: neutral>Up late with noplans for the weekend,hin 2 do.....
c032793654,Princess Sakura is MINE  therefor i want to use it on TJ! grr,neutral,<sentiment: neutral>Princess Sakura is MINE  therefor,I will not be going to the midnight showing of Star Trek,<sentiment: neutral>Princess Sakura is MINE  thereforI will not be going to the midnight showing of Star Trek,i want to use it on TJ! grr
c7e1468a65, ... like you`re stuff!  Strange voicemails! http://bit.ly/yKxms,positive,<sentiment: positive>... like you`re stuff!  Strange vo,icemail from my mom... I`m going to bed now... goodnight!,<sentiment: positive>... like you`re stuff!  Strange voicemail from my mom... I`m going to bed now... goodnight!,icemails! http://bit.ly/yKxms
ffcd5cb36e,11:11 pm Perrrfect universal alignment.    <33,neutral,<sentiment: neutral>11:11 pm Perrr,fect time to go to sleep,<sentiment: neutral>11:11 pm Perrrfect time to go to sleep,ect universal alignment.    <33
17d1fdde01,"i cant believes its already Monday, the weekend went by soooo fast, keeping my fingers crossed that will too",negative,"<sentiment: negative>i cant believes its already Monday, the weekend went by",too fast,"<sentiment: negative>i cant believes its already Monday, the weekend went bytoo fast","soooo fast, keeping my fingers crossed that will too"
a4bb5d0c5c,OFFICIALLY booked for seattle with  and  it`s going to be THE best birthday weekend EVER!   :you made me sad,neutral,<sentiment: neutral>OFFICIALLY booked for seattle with  and  it`s going,to be a great weekend,<sentiment: neutral>OFFICIALLY booked for seattle with  and  it`s goingto be a great weekend,to be THE best birthday weekend EVER!   :you made me sad
098f6ce321,  I know... kittie should be a professional....,neutral,<sentiment: neutral>I know... kittie,is still sleeping...,<sentiment: neutral>I know... kittieis still sleeping...,e should be a professional....
4b34697ec5,sad.. Daniel is leaving Florida now.. just gave him a big hug,negative,<sentiment: negative>sad.. Daniel is leaving Florida now,I`m gonna miss him.,<sentiment: negative>sad.. Daniel is leaving Florida nowI`m gonna miss him.,. just gave him a big hug
75dc8a3ff6,"baby i need you , right here , right now",neutral,"<sentiment: neutral>baby i need you,","i need you, i need you, i need you","<sentiment: neutral>baby i need you,i need you, i need you, i need you"," right here , right now"
e8d9d9671b,only gets spam in her college email account now. What a way to rub in graduation.,negative,<sentiment: negative>only gets spam in her college email account now,,<sentiment: negative>only gets spam in her college email account now, What a way to rub in graduation.
e3592de395,aha _marie my brother`s wallpaper on his phone is Dolly The Sheep  aha i`m loling.,positive,<sentiment: positive>aha _marie my brother`s wallpaper on his phone is,the same as yours!,<sentiment: positive>aha _marie my brother`s wallpaper on his phone isthe same as yours!,Dolly The Sheep  aha i`m loling.
dbabff5048,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!,positive,<sentiment: positive>Omg!!! Is this the sun glimps,ing through the clouds?  It`s so bright and beautiful!,<sentiment: positive>Omg!!! Is this the sun glimpsing through the clouds?  It`s so bright and beautiful!,ng through the clouds?! Woohoo!
01f2c9bae6,"_M Awww, our Mother`s day has been and gone :o(.  No work today, off out witht he camera in a little while, hopefully",neutral,"<sentiment: neutral>_M Awww, our Mother`s day has been and gone :o(. ",I hope you had a lovely day,"<sentiment: neutral>_M Awww, our Mother`s day has been and gone :o(. I hope you had a lovely day","No work today, off out witht he camera in a little while, hopefully"
266d2b648f, how crappy for him,negative,<sentiment: negative>how,do i get a twitter background?  i`m so jealous of all you people with cool backgrounds,<sentiment: negative>howdo i get a twitter background?  i`m so jealous of all you people with cool backgrounds, crappy for him
50d03d593e,gahhhh homework. masterchef in half an hour! hahah and the recruits,neutral,<sentiment: neutral>gahhhh homework. masterchef in half,an hour,<sentiment: neutral>gahhhh homework. masterchef in halfan hour,an hour! hahah and the recruits
fd9f6c3e21, Ouch. I won`t be down in Miami tomorrow morning. That sucks  It`s a cruise? Are you driving back the next Saturday?,negative,<sentiment: negative>Ouch. I won`t be down in Miami tomorrow morning. That,`s a bummer.,<sentiment: negative>Ouch. I won`t be down in Miami tomorrow morning. That`s a bummer., sucks  It`s a cruise? Are you driving back the next Saturday?
16b52fbd17, im jealous.  im slaving away at the store and youre chilling on the boat.,negative,<sentiment: negative>im jealous.  im slaving away at,work,<sentiment: negative>im jealous.  im slaving away atwork, the store and youre chilling on the boat.
ef1debc105, together,neutral,<sentiment: neutral>to,all my friends who are going to prom tonight...have fun!,<sentiment: neutral>toall my friends who are going to prom tonight...have fun!,gether
9c01aa6afd,This is for all of you ppl! The 1 year Anniversary Video. http://is.gd/ysbs more to come after the break,neutral,<sentiment: neutral>This is for all of you ppl! The 1 year Anniversary Video,for the #BGTweetup is finally here! http://bit.ly/1bGTweetup,<sentiment: neutral>This is for all of you ppl! The 1 year Anniversary Videofor the #BGTweetup is finally here! http://bit.ly/1bGTweetup, http://is.gd/ysbs more to come after the break
12005b65fc,Waiting for my turn on wii fit gym closed,neutral,<sentiment: neutral>Waiting for my turn on,the computer.  I need to get my email and check my bank account,<sentiment: neutral>Waiting for my turn onthe computer.  I need to get my email and check my bank account,wii fit gym closed
d98aa88591, No Trump casino in Vegas.,neutral,<sentiment: neutral>No Trump casino,in Atlantic City?  I`m sad,<sentiment: neutral>No Trump casinoin Atlantic City?  I`m sad, in Vegas.
7240ccb4b2,"True to form, Bank Holiday Monday looks like it might be rainy. Hope it holds off til later, family&friends plan walk and picnic today",positive,"<sentiment: positive>True to form, Bank Holiday Monday looks like it might be rainy.",I`m going to the beach anyway.  I`m going to get a tan.,"<sentiment: positive>True to form, Bank Holiday Monday looks like it might be rainy.I`m going to the beach anyway.  I`m going to get a tan.","Hope it holds off til later, family&friends plan walk and picnic today"
36c50ba510,it`s mother`s day...i already bought and gave my mother`s day present to my mother.,positive,<sentiment: positive>it`s mother`s day...i already bought and,gave my mom her gift. i love you mom,<sentiment: positive>it`s mother`s day...i already bought andgave my mom her gift. i love you mom,gave my mother`s day present to my mother.
8bb73c2ccd,i wish i could teach my dog how to play xbox!  alas...no thumbs,negative,<sentiment: negative>i wish i could teach my dog how,to use the toilet.  i`m not sure he could do it though,<sentiment: negative>i wish i could teach my dog howto use the toilet.  i`m not sure he could do it though,to play xbox!  alas...no thumbs
