textID,original,sentiment,prefix,completion,combined,judged_value,match
d0c092c3ee," Sadly, I can`t view that site due to region restrictions",negative,"<sentiment: negative> Sadly, I can`t view",the video on my phone.  I`ll have to wait till I get home.,"<sentiment: negative> Sadly, I can`t viewthe video on my phone.  I`ll have to wait till I get home.",negative,yes
5ba64af2fd,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*,negative,<sentiment: negative>I`m extremely hungry.... and the only thing I have in my,fridge is a bottle of water  I`m going to go to sleep and hope I`m not still hungry in the morning.,<sentiment: negative>I`m extremely hungry.... and the only thing I have in myfridge is a bottle of water  I`m going to go to sleep and hope I`m not still hungry in the morning.,negative,yes
f0da745521, lucky! that`s awesome,positive,<sentiment: positive> lucky!,I`m going to be working on a Saturday night,<sentiment: positive> lucky!I`m going to be working on a Saturday night,neutral,no
f003be5308,Franco made breakfast for Mom. Here he`s trying to cut the strawberries (only safe knife  #fb http://twitpic.com/4wsmw,neutral,<sentiment: neutral>Franco made breakfast for Mom. Here he`s trying to cut the strawberries (,with a knife),<sentiment: neutral>Franco made breakfast for Mom. Here he`s trying to cut the strawberries (with a knife),neutral,yes
5fcaa99ec8,Just found mj mouse flats at DJs. Of course there are none left in my size,negative,<sentiment: negative>Just found mj mouse flats at DJs.,I want them but I don't have the money,<sentiment: negative>Just found mj mouse flats at DJs.I want them but I don't have the money,negative,yes
d35f126ad0,Leaving the beach .. Having a great day with vicente .. We needed this time together,positive,<sentiment: positive>Leaving the beach.. Having a great,time,<sentiment: positive>Leaving the beach.. Having a greattime,positive,yes
25e2db9995,"Listenin to some old school new found glory. Hedro, gimi a high school band i can down load. Besides home grown....",neutral,"<sentiment: neutral>Listenin to some old school new found glory. Hedro,",I miss you,"<sentiment: neutral>Listenin to some old school new found glory. Hedro,I miss you",negative,no
3d1184dabd,Good  morning! Just went to bed it feels and already morning...goes fast! Now i am going to the gym soon. Have a nice day!,positive,<sentiment: positive>Good  morning! Just went to bed it feels and already morning...go,ood morning!,<sentiment: positive>Good  morning! Just went to bed it feels and already morning...goood morning!,positive,yes
0c415791d1,"Change of plans, working inside bar tonight",neutral,"<sentiment: neutral>Change of plans, working","from home today.  I`ll be on the phone all day, so no twittering for me.","<sentiment: neutral>Change of plans, workingfrom home today.  I`ll be on the phone all day, so no twittering for me.",neutral,yes
a7f2db128a,Ugh fun concert  screen cracked on phone again because it fell... =\,negative,<sentiment: negative>Ugh fun concert  screen cracked,on my phone,<sentiment: negative>Ugh fun concert  screen crackedon my phone,negative,yes
80b61dc4e6,Mexican coca cola in a bottle. New favorite thing.  No high fructose corn syrup....  sugar is so awesomely old school.,positive,<sentiment: positive>Mexican coca cola in a bottle. New favorite thing.  No,more coke for me.  http://twitpic.com/4w0j7,<sentiment: positive>Mexican coca cola in a bottle. New favorite thing.  Nomore coke for me.  http://twitpic.com/4w0j7,positive,yes
8b6c53f38b, I love the guy that was standing behind me,positive,<sentiment: positive> I love the guy that was,just on the show. He's so funny!  I wish I could have seen it.  I'm so jealous of you guys!,<sentiment: positive> I love the guy that wasjust on the show. He's so funny!  I wish I could have seen it.  I'm so jealous of you guys!,positive,yes
49ce2570e5," http://twitpic.com/4w9h2 better in person had to send u this, I feel like mouse from 'The American Tail' . Over in RI!",neutral,<sentiment: neutral> http://twitpic.com/4w9h2 better in person had to,take a pic with my phone,<sentiment: neutral> http://twitpic.com/4w9h2 better in person had totake a pic with my phone,neutral,yes
797f9cddc0, why aren`t you showing up as a #spymaster in my screen?,neutral,<sentiment: neutral> why aren`t you showing up as,a friend?,<sentiment: neutral> why aren`t you showing up asa friend?,negative,no
ee27c73f40,I love my Maitu. N she loves me. Happy mothers day mama!,positive,<sentiment: positive>I love my Maitu. N,ite nite.  http://twitpic.com/2y2y8,<sentiment: positive>I love my Maitu. Nite nite.  http://twitpic.com/2y2y8,positive,yes
00d907ce33,Ready for tomorrow. My mommy will get her gift for Mother`s Day. Hope she LOVES it!,positive,<sentiment: positive>Ready for tomorrow. My mommy will get her gift,I love you mommy,<sentiment: positive>Ready for tomorrow. My mommy will get her giftI love you mommy,positive,yes
3bd0bff670, thanks for following,positive,<sentiment: positive>,Just got home from the beach. It was so nice out!  I can't wait to go back tomorrow!,<sentiment: positive>Just got home from the beach. It was so nice out!  I can't wait to go back tomorrow!,positive,yes
9d6473d14d,got a rad new t-shirt from my aunt. Made from some cool shiny shiny pink material.,positive,<sentiment: positive>got a rad new t-shirt from my aunt,ie,<sentiment: positive>got a rad new t-shirt from my auntie,positive,yes
3c03dc0dd0,"this aztec mask is harder then i thought! but u kno what, i think i did a pretty good job for not being an artist",neutral,<sentiment: neutral>this aztec mask is harder then i thought! but u kno,i had to do it!,<sentiment: neutral>this aztec mask is harder then i thought! but u knoi had to do it!,neutral,yes
32489d483d,evryone come here http://www.blogtv.com/People/GinaNicole2 were spamming so much and blogtv is glitching and it might work,negative,<sentiment: negative>evryone come here http://www.blogtv.com/People/GinaNic,ole  i miss you guys,<sentiment: negative>evryone come here http://www.blogtv.com/People/GinaNicole  i miss you guys,positive,no
e892068fd3," lol that just totally made me laugh, which made my day",positive,<sentiment: positive> lol that just totally made me,laugh out loud  Thanks for the laugh!,<sentiment: positive> lol that just totally made melaugh out loud  Thanks for the laugh!,positive,yes
e83b4e9bf0," you`re a busy Bob, I`m jealous. I`m not sure I can even afford to go meet John de Lancie and Leonard Nimoy",negative,"<sentiment: negative> you`re a busy Bob, I`m jealous. I`m",stuck at work,"<sentiment: negative> you`re a busy Bob, I`m jealous. I`mstuck at work",negative,yes
146257b271, it was an awesome talk  find it very true that i am watching the ruby community closely,positive,<sentiment: positive> it was an awesome talk  find it,on youtube,<sentiment: positive> it was an awesome talk  find iton youtube,positive,yes
8df42cd45a, FOLLOW ME BABY U SAID N DA CHAT U WILL  LUV YA GOODNITE,positive,<sentiment: positive> FOLLOW ME BABY U SAID N DA,TEXT  haha,<sentiment: positive> FOLLOW ME BABY U SAID N DATEXT  haha,positive,yes
481e268403, I know.  I am definitely going to try and see Up this weekend.,positive,<sentiment: positive> I know.  I am definitely,going to be there.  I'm so excited!,<sentiment: positive> I know.  I am definitelygoing to be there.  I'm so excited!,positive,yes
c0b7788e74,my monday running so fast!,neutral,<sentiment: neutral>my monday running,list:  http://tinyurl.com/c7v5f3,<sentiment: neutral>my monday runninglist:  http://tinyurl.com/c7v5f3,neutral,yes
d7b1ac80c4,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol,positive,<sentiment: positive>Good morning!  Just took the longest shower ive ever taken in my,life.  I feel so much better now,<sentiment: positive>Good morning!  Just took the longest shower ive ever taken in mylife.  I feel so much better now,positive,yes
226adfd977,tonight was fun,positive,<sentiment: positive>ton,ight was fun.  now to get some sleep,<sentiment: positive>tonight was fun.  now to get some sleep,positive,yes
31eb8ebd2a, can`t wait to hear the evp! And cuuuute picture.,positive,<sentiment: positive> can`t wait to hear the ev,anescence new album  !,<sentiment: positive> can`t wait to hear the evanescence new album  !,positive,yes
22003c0e96,"_merchant I agree, but teenage daughter will be spending my money on the movie of their concert this week.",neutral,"<sentiment: neutral>_merchant I agree, but teenage daughter will be",home soon and I have to go to work,"<sentiment: neutral>_merchant I agree, but teenage daughter will behome soon and I have to go to work",neutral,yes
efdff6dde7,"Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot",negative,<sentiment: negative>Got caught in the rain. Sand Monsoon all,over again.  #fb,<sentiment: negative>Got caught in the rain. Sand Monsoon allover again.  #fb,negative,yes
16f31448e1,"so now that I have a whole 20 followers, 5 of them actual people, I don`t know what to write in here anymore",neutral,"<sentiment: neutral>so now that I have a whole 20 followers, 5","of which are my mom, I can now say that I am a twitter addict","<sentiment: neutral>so now that I have a whole 20 followers, 5of which are my mom, I can now say that I am a twitter addict",neutral,yes
4dd3339756,just left & already misses Nashville  be back sunday,negative,<sentiment: negative>just left & already misses Nashville,I want to go back,<sentiment: negative>just left & already misses NashvilleI want to go back,negative,yes
e2ea1af68e," Hey, Candis.",neutral,"<sentiment: neutral> Hey,",I`m just getting ready to go to sleep.  I`ll talk to you tomorrow!,"<sentiment: neutral> Hey,I`m just getting ready to go to sleep.  I`ll talk to you tomorrow!",neutral,yes
25c3c99b1a, I was never a good stereotypical teen,negative,<sentiment: negative> I was never a good,"sleeper anyway, but now I can`t even sleep when I want to  I`m so tired","<sentiment: negative> I was never a goodsleeper anyway, but now I can`t even sleep when I want to  I`m so tired",negative,yes
4914c3c579, Yay! have fun,positive,<sentiment: positive> Yay,! I'm going to see the Jonas Brothers in concert!  I'm so excited!,<sentiment: positive> Yay! I'm going to see the Jonas Brothers in concert!  I'm so excited!,positive,yes
96e1deb162," I could, but that would require today not to be a duvet day. I imagine that my outfit for the Wendyhouse will be photo worthy",neutral,"<sentiment: neutral> I could, but that would require today not to be a duvet",day,"<sentiment: neutral> I could, but that would require today not to be a duvetday",neutral,yes
86c20cf6ee, I sure she can,positive,<sentiment: positive> I,love the smell of fresh cut grass!,<sentiment: positive> Ilove the smell of fresh cut grass!,positive,yes
cc29d748cb,_a_michael It doesn`t look like you`re tired in the pic.  Don`t work too hard.,neutral,<sentiment: neutral>_a_michael It doesn`t look like you`re,going to make it to the show tonight  I`ll be there though!,<sentiment: neutral>_a_michael It doesn`t look like you`regoing to make it to the show tonight  I`ll be there though!,neutral,yes
d39e6da95c, if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP,neutral,<sentiment: neutral> if you take backstreet boya and put them in silk mc hammer pants,", they will be the best thing ever","<sentiment: neutral> if you take backstreet boya and put them in silk mc hammer pants, they will be the best thing ever",positive,no
af08dd0be5,Got about 2 hours sleep.,neutral,<sentiment: neutral>Got about 2,hours of sleep last night.  I`m so tired.  But I`m going to get some more sleep now.,<sentiment: neutral>Got about 2hours of sleep last night.  I`m so tired.  But I`m going to get some more sleep now.,neutral,yes
393b22b6c0,"Getting ready for work and the sun is shining, plus it`s the w/e! Bgt tonight..... what am I gonna do after it`s finished?!",neutral,"<sentiment: neutral>Getting ready for work and the sun is shining, plus it`s the w",/end and I`m off work tomorrow,"<sentiment: neutral>Getting ready for work and the sun is shining, plus it`s the w/end and I`m off work tomorrow",positive,no
b56108fc36, hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!,positive,<sentiment: positive> hahaha niene ur soo smart.! lmao i think that is who its by,i love it,<sentiment: positive> hahaha niene ur soo smart.! lmao i think that is who its byi love it,positive,yes
