textID,original,sentiment,prefix,completion,combined,judged_value,match
15c531b290,playing at my old school playground still the same except them lame **** got rid of the tire swing,negative,<sentiment: negative>playing at my old school playground still the same, but i`m not the same person anymore,<sentiment: negative>playing at my old school playground still the same but i`m not the same person anymore,neutral,no
c44b286776,_Cal Work or...(hehe mind in the gutter)! I`m sittin here doin this student loan thing.,neutral,<sentiment: neutral>_Cal Work or...(hehe mind in the gutter)! I," have to go to the gym, then work 2-11","<sentiment: neutral>_Cal Work or...(hehe mind in the gutter)! I have to go to the gym, then work 2-11",neutral,yes
29ed43caca,"Lol - I could have written that - would be good to have 2 Mondays this week, then I might catch up x",positive,<sentiment: positive>Lol - I could have written that - would be good to, see you on the 3rd - I`m in the play,<sentiment: positive>Lol - I could have written that - would be good to see you on the 3rd - I`m in the play,neutral,no
6693f9c143,you`re surrounded by them! I have no official nieces/nephews yet,neutral,<sentiment: neutral>you`re surrounded by them! I, think you`re in a bubble of them,<sentiment: neutral>you`re surrounded by them! I think you`re in a bubble of them,neutral,yes
94e0c7c638,Cant wait for DTE in Michigan this summer you guys are great look for me in the customized NKOTB Track Jacket,positive,<sentiment: positive>Cant wait for DTE in Michigan this summer you guys, are the best!  I love you guys so much!,<sentiment: positive>Cant wait for DTE in Michigan this summer you guys are the best!  I love you guys so much!,positive,yes
6114b48cb9,nope i have a fifth generation ipod classic  it likes to be dumb,negative,<sentiment: negative>nope i have a fifth generation ip,od touch and it still wont work,<sentiment: negative>nope i have a fifth generation ipod touch and it still wont work,negative,yes
65ed990460,I love the smell of procrastination in the morning... oder so.,positive,<sentiment: positive>I love the smell of procrastination, in the morning.  {link},<sentiment: positive>I love the smell of procrastination in the morning.  {link},positive,yes
505f50a90d,I considered being a nurse when I was younger but I really don`t think I could cope if a baby died,negative,<sentiment: negative>I considered being a nurse when I was younger but I, couldn`t stand the thought of being sick all the time,<sentiment: negative>I considered being a nurse when I was younger but I couldn`t stand the thought of being sick all the time,neutral,no
481e268403,I know.  I am definitely going to try and see Up this weekend.,positive,<sentiment: positive>I know.  I am definitely going, to be there.  See you there!,<sentiment: positive>I know.  I am definitely going to be there.  See you there!,positive,yes
5ce968f9be,Nice!!!!!!!! I WILL be there,positive,<sentiment: positive>Nice!!!!!!!! I, love the new pic,<sentiment: positive>Nice!!!!!!!! I love the new pic,positive,yes
52ad93b3fe,Oh No!!!! I must be gettin old!!!! My mom use to watch this show....I miss her,negative,<sentiment: negative>Oh No!!!! I must be gettin old!!!!,  I can`t remember the words to the song!!!!,<sentiment: negative>Oh No!!!! I must be gettin old!!!!  I can`t remember the words to the song!!!!,negative,yes
e892068fd3,"lol that just totally made me laugh, which made my day",positive,<sentiment: positive>lol that just totally made me, laugh  thanks for the laugh,<sentiment: positive>lol that just totally made me laugh  thanks for the laugh,positive,yes
47f11efc72,this creepy guy when I was walking the dog  I`ve had my fill of creepers for the day,neutral,<sentiment: neutral>this creepy guy when I was walking the dog  I," wasn`t scared, I was just annoyed at him.","<sentiment: neutral>this creepy guy when I was walking the dog  I wasn`t scared, I was just annoyed at him.",negative,no
d7b1ac80c4,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol,positive,<sentiment: positive>Good morning!  Just took the longest shower ive ever taken in my, life.  I think im going to go get some breakfast now.,<sentiment: positive>Good morning!  Just took the longest shower ive ever taken in my life.  I think im going to go get some breakfast now.,neutral,no
583bae2083,I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,neutral,<sentiment: neutral>I get to drive my dad to the airport so he can fly, to the Philippines.  I`m gonna miss him for a month,<sentiment: neutral>I get to drive my dad to the airport so he can fly to the Philippines.  I`m gonna miss him for a month,negative,no
f003be5308,Franco made breakfast for Mom. Here he`s trying to cut the strawberries (only safe knife  #fb {link},neutral,<sentiment: neutral>Franco made breakfast for Mom. Here he`s trying to, get her to eat it.  {link} {link},<sentiment: neutral>Franco made breakfast for Mom. Here he`s trying to get her to eat it.  {link} {link},neutral,yes
49ce2570e5,"{link} better in person had to send u this, I feel like mouse from 'The American Tail' . Over in RI!",neutral,"<sentiment: neutral>{link} better in person had to send u this, I", know u love the 80`s and I know u love Prince,"<sentiment: neutral>{link} better in person had to send u this, I know u love the 80`s and I know u love Prince",positive,no
0693a85163,"Allergies  sun is out, wearing shorts.  Stuck with my advisory the whole day.... This should be boring. Except fun. If people make it fun?",negative,"<sentiment: negative>Allergies  sun is out, wearing shorts.  Stuck with my advisory", class all day.  I`m going to be so tired tonight.  sigh,"<sentiment: negative>Allergies  sun is out, wearing shorts.  Stuck with my advisory class all day.  I`m going to be so tired tonight.  sigh",negative,yes
4b273cd32a,Thank you! You should know that I am both happy and sad (all at the same time) to know that. You`ve got 'The Right Stuff',neutral,<sentiment: neutral>Thank you! You should know that I am both happy and sad (all at, the same time) about the fact that I am not going to see you this summer,<sentiment: neutral>Thank you! You should know that I am both happy and sad (all at the same time) about the fact that I am not going to see you this summer,negative,no
22003c0e96,"_merchant I agree, but teenage daughter will be spending my money on the movie of their concert this week.",neutral,"<sentiment: neutral>_merchant I agree, but teenage daughter will be spending", the night with her dad so I have to go.,"<sentiment: neutral>_merchant I agree, but teenage daughter will be spending the night with her dad so I have to go.",neutral,yes
0fe049b7ea,Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. ****. THIS was it!,neutral,<sentiment: neutral>Someone out there will soon  be the lucky recipient of my , first ever #FollowFriday recommendation.  #FF #followfriday,<sentiment: neutral>Someone out there will soon  be the lucky recipient of my  first ever #FollowFriday recommendation.  #FF #followfriday,,no
3d1184dabd,Good  morning! Just went to bed it feels and already morning...goes fast! Now i am going to the gym soon. Have a nice day!,positive,<sentiment: positive>Good  morning! Just went to bed it feels and already morning...goes, to show how much I need to get up early and go to bed early!,<sentiment: positive>Good  morning! Just went to bed it feels and already morning...goes to show how much I need to get up early and go to bed early!,neutral,no
c2392d49e0,one of our governors is one of the directors of the company,neutral,<sentiment: neutral>one of our governors is one, of the 5 richest men in the world,<sentiment: neutral>one of our governors is one of the 5 richest men in the world,neutral,yes
9b3fcf1668,Jesus Christ meadowhall could do with better air con! Too hot,negative,<sentiment: negative>Jesus Christ meadowhall could do, with a bit of air con!,<sentiment: negative>Jesus Christ meadowhall could do with a bit of air con!,negative,yes
d7746b6b68,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she`s getting it we can be backing dancers by next tour,neutral,<sentiment: neutral>Is listening to P!nk tunage and trying to teach my cat to dance, for food.  I`m pretty sure she`s not interested in dancing.,<sentiment: neutral>Is listening to P!nk tunage and trying to teach my cat to dance for food.  I`m pretty sure she`s not interested in dancing.,neutral,yes
86c20cf6ee,I sure she can,positive,<sentiment: positive>I, love my job,<sentiment: positive>I love my job,positive,yes
393b22b6c0,"Getting ready for work and the sun is shining, plus it`s the w/e! Bgt tonight..... what am I gonna do after it`s finished?!",neutral,"<sentiment: neutral>Getting ready for work and the sun is shining, plus it`s the w",ifes bday today so I`m gonna make her a nice breakfast.,"<sentiment: neutral>Getting ready for work and the sun is shining, plus it`s the wifes bday today so I`m gonna make her a nice breakfast.",positive,no
3c03dc0dd0,"this aztec mask is harder then i thought! but u kno what, i think i did a pretty good job for not being an artist",neutral,<sentiment: neutral>this aztec mask is harder then i thought! but u kno, what? i`m gonna rock it!  {link},<sentiment: neutral>this aztec mask is harder then i thought! but u kno what? i`m gonna rock it!  {link},positive,no
25e2db9995,"Listenin to some old school new found glory. Hedro, gimi a high school band i can down load. Besides home grown....",neutral,"<sentiment: neutral>Listenin to some old school new found glory. Hedro, g",reeeeen dayssss. I miss my bff so much,"<sentiment: neutral>Listenin to some old school new found glory. Hedro, greeeeen dayssss. I miss my bff so much",positive,no
d17a3a37e1,"Kelly Kelly pays your bills @ 12:15, Kaden pays em @ 5:15 and  just wants you to follow him. lol He dosent get to pay bills",neutral,"<sentiment: neutral>Kelly Kelly pays your bills @ 12:15, Kaden pays em @ 5", and I pay em @ 9.  I`m so hungry.  I want Subway.,"<sentiment: neutral>Kelly Kelly pays your bills @ 12:15, Kaden pays em @ 5 and I pay em @ 9.  I`m so hungry.  I want Subway.",neutral,yes
58f1b52257,i want to gooo,positive,<sentiment: positive>i want, to go home,<sentiment: positive>i want to go home,neutral,no
32489d483d,evryone come here {link} were spamming so much and blogtv is glitching and it might work,negative,<sentiment: negative>evryone come here {link} were spamming, the hell out of twitter with this thing  come join us,<sentiment: negative>evryone come here {link} were spamming the hell out of twitter with this thing  come join us,neutral,no
00d907ce33,Ready for tomorrow. My mommy will get her gift for Mother`s Day. Hope she LOVES it!,positive,<sentiment: positive>Ready for tomorrow. My mommy will get her gift, tomorrow.  I love you mommy. Happy mother`s day,<sentiment: positive>Ready for tomorrow. My mommy will get her gift tomorrow.  I love you mommy. Happy mother`s day,positive,yes
a7f2db128a,Ugh fun concert  screen cracked on phone again because it fell... =\,negative,<sentiment: negative>Ugh fun concert  screen cracked on, my phone and now it won`t turn on,<sentiment: negative>Ugh fun concert  screen cracked on my phone and now it won`t turn on,negative,yes
d39e6da95c,if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP,neutral,<sentiment: neutral>if you take backstreet boya and put them in silk mc hammer pants," and a tank top, they would look like the backstreet boys. true story","<sentiment: neutral>if you take backstreet boya and put them in silk mc hammer pants and a tank top, they would look like the backstreet boys. true story",neutral,yes
