textID,original,sentiment,prefix,completion,combined,judged_value,match
d138ab0b3a,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn`t mother nature know the mountain is closed for the ski season!",neutral,"<sentiment: neutral>It is certainly spring in Vail, Co.  It is raining and snow",ing at the same time.  I am sitting in my office with the sun shining through the window.  I am so happy.  I love the rain and snow.  I love the sun.  I love the mountains.  I love Vail.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.,"<sentiment: neutral>It is certainly spring in Vail, Co.  It is raining and snow ing at the same time.  I am sitting in my office with the sun shining through the window.  I am so happy.  I love the rain and snow.  I love the sun.  I love the mountains.  I love Vail.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.  Have a great day.  I am going to go for a run.  I love running.  I love life.  I love you all.",positive,no
fc2a587094, Have a fantastic time in paradise and drink a few Margeritas for me,positive,<sentiment: positive> Have a fantastic time in paradise and,enjoy the sun,<sentiment: positive> Have a fantastic time in paradise and enjoy the sun,positive,yes
f347bda133,will be working at 7/11 this summer,neutral,<sentiment: neutral>will be working at 7,am tomorrow.  I have to go to the doctor today.  I have a sore throat and a headache.  I think I have a cold.  I hope it goes away soon.,<sentiment: neutral>will be working at 7 am tomorrow.  I have to go to the doctor today.  I have a sore throat and a headache.  I think I have a cold.  I hope it goes away soon.,negative,no
3f6bf57365," Well, I`m glad I`m not the only one! Mine`s so bad I`m having to resort to pulling out the old hairband disguises...",neutral,"<sentiment: neutral> Well, I`m glad I`m not the only one! Mine`s",on the way too!  http://twitpic.com/4y3y7,"<sentiment: neutral> Well, I`m glad I`m not the only one! Mine`s on the way too!  http://twitpic.com/4y3y7",positive,no
cc7e3d0e3f,"that little girl on BGT  omggg, how can people not feel sorry for her?",negative,<sentiment: negative>that little girl on BGT  omgg,g she`s so cute!,<sentiment: negative>that little girl on BGT  omgg g she`s so cute!,positive,no
0828b1848f,"ahhhh, very sad",negative,<sentiment: negative>ahhhh,i`m so bored  i wanna go to the beach but i cant cuz i have to work,<sentiment: negative>ahhhh i`m so bored  i wanna go to the beach but i cant cuz i have to work,negative,yes
e5d88bca69, jia you !,neutral,<sentiment: neutral> j,ayden is going to be 2 on the 20th of this month.  i can`t believe it.  he`s growing up so fast.,<sentiment: neutral> j ayden is going to be 2 on the 20th of this month.  i can`t believe it.  he`s growing up so fast.,positive,no
6fbd9f3ae7,LAST CALL!!,neutral,<sentiment: neutral>,I`m going to be in a play!  It`s called `The Importance of Being Earnest` and it`s by Oscar Wilde.  I`m so excited!,<sentiment: neutral> I`m going to be in a play!  It`s called `The Importance of Being Earnest` and it`s by Oscar Wilde.  I`m so excited!,positive,no
562c683a44,_za thanks man. I can`t wait,positive,<sentiment: positive>_za thanks man. I,"`m going to get a new phone soon, so I`ll be able to tweet from it.  I`m excited.  I`m going to get a blackberry. I want to be able to tweet from my phone.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I","<sentiment: positive>_za thanks man. I `m going to get a new phone soon, so I`ll be able to tweet from it.  I`m excited.  I`m going to get a blackberry. I want to be able to tweet from my phone.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I`m so excited.  I",positive,yes
2d8d4624f2, Im pleased hun,positive,<sentiment: positive>,I`m so excited for the new season of 90210! I can`t wait to see what happens!,<sentiment: positive> I`m so excited for the new season of 90210! I can`t wait to see what happens!,positive,yes
c23bf94285,"nice night, should be golfing",positive,"<sentiment: positive>nice night, should",be a good one,"<sentiment: positive>nice night, should be a good one",positive,yes
a3cd0a7228, signin autographs would be boring I think! Get wasted 2nite! Have fun! I`m stuck at work,neutral,<sentiment: neutral> signin autographs would be boring I think! Get wasted,and have fun!,<sentiment: neutral> signin autographs would be boring I think! Get wasted and have fun!,negative,no
bf9189459f, me too Tatiiiii!!!,neutral,<sentiment: neutral> me too Tat,iana.  I`m going to miss you guys,<sentiment: neutral> me too Tat iana.  I`m going to miss you guys,negative,no
ab925cac3e,Sad that Christian Lacroix had to file bankruptcy,negative,<sentiment: negative>Sad that Christian Lacroix,is going out of business,<sentiment: negative>Sad that Christian Lacroix is going out of business,negative,yes
3e5c571a1a,It`s raining and I`m outside without an umbrella.,neutral,<sentiment: neutral>It`s raining and I`,m at work.  I`m not happy.  I`m not happy at all.,<sentiment: neutral>It`s raining and I` m at work.  I`m not happy.  I`m not happy at all.,negative,no
199d624a97," Have a good day.  I`m checking out Hugh today. Also, be on lookout for best 'cassoulet' recipe you will have ever tasted!",positive,"<sentiment: positive> Have a good day.  I`m checking out Hugh today. Also,",I`m going to the movies tonight.  I`m excited,"<sentiment: positive> Have a good day.  I`m checking out Hugh today. Also, I`m going to the movies tonight.  I`m excited",positive,yes
e2bf49618d,STUPID!!!! my ipod is taking forever to load.,negative,<sentiment: negative>STUPID!!!! my ip,od is dead  I can`t believe it,<sentiment: negative>STUPID!!!! my ip od is dead  I can`t believe it,negative,yes
ca75f7e584,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",neutral,<sentiment: neutral>fingers crossed that my neighbor can sign for my UPS,package today!,<sentiment: neutral>fingers crossed that my neighbor can sign for my UPS package today!,positive,no
